YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,ICB_NAME,ICB_CODE,PCO_NAME,PCO_CODE,PRACTICE_NAME,PRACTICE_CODE,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,POSTCODE,BNF_CHEMICAL_SUBSTANCE,CHEMICAL_SUBSTANCE_BNF_DESCR,BNF_CODE,BNF_DESCRIPTION,BNF_CHAPTER_PLUS_CODE,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,UNIDENTIFIED,SNOMED_CODE
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001182,Haddenham Pertex custom fit class 1 (18-21mmHg) armsleeve wrist to axilla,21: Appliances,2,1,2,0,74.4,74.4,false,21356011000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000410,Mediven for men class 2 (23-32mmHg) below knee closed toe,21: Appliances,4,1,4,0,62.82,56.64449,false,19220911000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001418,Juzo Expert closed toe for,21: Appliances,6,1,6,0,3.24,3.24,false,23740111000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002193,Sigvaris Essential Semitransparent (10-15mmHg) panty closed toe,21: Appliances,2,1,2,0,112.28,112.28,false,32819511000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270001075,Mediven Mondi MTM silicone topband for lymphoedema garment lower extremities,21: Appliances,3,1,3,0,25.98,25.98,false,20403411000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270000106,Jobst Elvarex custom fit class 1 (18-21mmHg) thigh length,21: Appliances,6,1,6,0,262.08,262.08,false,10100711000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270000615,Jobst Elvarex Soft silicone band for lymphoedema garment lower extremities,21: Appliances,4,10,40,0,342.4,342.4,false,16610211000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000715,Juzo Classic Seamless class 1 (18-21mmHg) toe cap,21: Appliances,4,3,12,0,345.48,345.48,false,35261611000001108
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002099,Juzo Adjustable Compression System Light knee,21: Appliances,2,1,2,0,97.84,97.84,false,31926511000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001523,Mediven harmony class 2 (23-32mmHg) armsleeve with grip top,21: Appliances,2,1,2,0,46.3,46.3,false,24076711000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002096,Juzo Adjustable Compression System Light foot,21: Appliances,4,1,4,0,152.2,152.2,false,31877411000001104
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000484,Jobst Elvarex T-Heel for lymphoedema garment,21: Appliances,6,2,12,0,88.2,88.2,false,14722811000001109
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002579,Haddenham Star Cotton MTO extra wide for lymphoedema garment,21: Appliances,4,1,4,0,0,0,false,35350011000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002946,Active class 2 (23-32mmHg) leggings plus,21: Appliances,1,2,2,0,101.6,101.6,false,41913911000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270000107,Jobst Elvarex custom fit class 2 (23-32mmHg) thigh length,21: Appliances,4,1,4,0,192.96,192.96,false,10102311000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002824,Mediven Cosy MTM class 1 (18-21mmHg) thigh length open toe,21: Appliances,4,4,16,0,683.52,683.52,false,38631511000001108
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001161,Haddenham Pertex custom fit class 1 (18-21mmHg) below knee,21: Appliances,2,4,8,0,284.08,284.08,false,21359411000001105
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002826,Mediven Cosy MTM class 1 (18-21mmHg) tights open toe,21: Appliances,2,11,22,0,3399.44,3399.44,false,38631911000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000592,Juzo Soft class 1 (18-21mmHg) thigh length closed toe with silicone top band,21: Appliances,4,1,4,0,102.06,102.06,false,15767211000001108
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270002922,Active class 2 (23-32mmHg) leggings,21: Appliances,1,1,1,0,50.97,50.97,false,41172911000001104
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270002895,"Mobiderm pad 25cm x 1m, 5mm cube",21: Appliances,1,1,1,0,42.02,37.89334,false,40469111000001109
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000102,Jobst Elvarex custom fit class 3 (34-46mmHg) below knee,21: Appliances,6,1,6,0,256.8,256.8,false,10103211000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000927,Jobst FarrowWrap (20-30mmHg) lite footpiece,21: Appliances,4,1,4,0,160,160,false,19988011000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001179,Haddenham Pertex custom fit velcro strap for lymphoedema garment lower extremities,21: Appliances,20,2,40,0,135.2,135.2,false,21363311000001108
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270000106,Jobst Elvarex custom fit class 1 (18-21mmHg) thigh length,21: Appliances,4,1,4,0,174.72,174.72,false,10100711000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000118,Jobst Elvarex closed toe for lymphoedema garment,21: Appliances,3,1,3,0,0.36,0.36,false,10106811000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002373,Haddenham EasyWrap Strong (30-40mmHg) foot,21: Appliances,4,4,16,0,625.28,625.28,false,34499911000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001681,Jobst FarrowWrap (30-40mmHg) strong legpiece,21: Appliances,1,4,4,0,566.48,566.48,false,27160511000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000104,Jobst Elvarex custom fit class 4 (49-70mmHg) below knee,21: Appliances,2,2,4,0,183.32,183.32,false,10104911000001109
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001682,Jobst FarrowWrap (30-40mmHg) strong thighpiece,21: Appliances,2,1,2,0,283.24,283.24,false,27162811000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000589,Juzo Soft class 1 (18-21mmHg) thigh length open toe,21: Appliances,4,1,4,0,79.94,79.94,false,15739911000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001167,Haddenham Pertex custom fit class 2 (23-32mmHg) thigh length,21: Appliances,2,1,2,0,92.44,92.44,false,21360611000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270000100,Jobst Elvarex custom fit class 1 (18-21mmHg) below knee,21: Appliances,2,2,4,0,150.08,150.08,false,10100311000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270002096,Juzo Adjustable Compression System Light foot,21: Appliances,2,1,2,0,76.1,76.1,false,31877411000001104
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001086,Haddenham Star Cotton class 1 (18-21mmHg) tights open/closed toe extra wide,21: Appliances,1,1,1,0,55.34,55.34,false,20749911000001109
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002886,Juzo Classic Seamless class 1 (18-21mmHg) armsleeve with grip top max,21: Appliances,4,1,4,0,77.92,77.92,false,40416211000001108
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270001949,Jobst Elvarex Plus custom fit class 2 (23-32mmHg) foot cap with toes,21: Appliances,3,1,3,0,148.8,148.8,false,30237411000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270002373,Haddenham EasyWrap Strong (30-40mmHg) foot,21: Appliances,2,2,4,0,156.32,156.32,false,34499911000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270002374,Haddenham EasyWrap Strong (30-40mmHg) leg,21: Appliances,2,5,10,0,1395.1,1395.1,false,34495111000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270001078,Haddenham Star Cotton class 1 (18-21mmHg) below knee closed toe,21: Appliances,4,1,4,0,58.72,58.72,false,20622011000001108
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001513,Mediven harmony class 1 (15-21mmHg) armsleeve extra wide,21: Appliances,3,1,3,0,49.35,49.35,false,24037911000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000518,Mediven Elegance class 1 (18-21mmHg) tights closed toe,21: Appliances,1,1,1,0,60.94,60.94,false,15387711000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002351,Jobst Elvarex SoftFit for lymphoedema garment lower extremities,21: Appliances,6,1,6,0,51.48,51.48,false,34154211000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270002827,Mediven Cosy MTM class 2 (23-32mmHg) below knee open toe,21: Appliances,4,1,4,0,153.76,153.76,false,38632111000001109
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000615,Jobst Elvarex Soft silicone band for lymphoedema garment lower extremities,21: Appliances,4,24,96,0,821.76,821.76,false,16610211000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002841,Juzo Classic Seamless class 1 (18-21mmHg) combined armsleeve with grip top and glove,21: Appliances,2,1,2,0,125.26,125.26,false,38951411000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002883,duomed soft 2easy class 1 (14-17mmHg) below knee closed toe,21: Appliances,2,4,8,0,91.28,89.05698,false,40257411000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000102,Jobst Elvarex custom fit class 3 (34-46mmHg) below knee,21: Appliances,4,1,4,0,171.2,171.2,false,10103211000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270001297,Juzo Soft class 2 (23-32mmHg) below knee closed toe with silicone top band,21: Appliances,6,1,6,0,86.43,86.43,false,22930311000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000344,Jobst Bella Lite class 1 (15-20mmHg) combined armsleeve with silicone band,21: Appliances,1,1,1,0,32.12,32.12,false,30817711000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270000483,Jobst Elvarex Slipform for lymphoedema garment,21: Appliances,4,5,20,0,147,147,false,14722411000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270001142,Haddenham Goldpunkt custom fit silicone grip top for lymphoedema garment lower extremities,21: Appliances,10,1,10,0,84.5,84.5,false,21369911000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270000413,Mediven for men class 1 (18-21mmHg) below knee closed toe petite,21: Appliances,6,1,6,0,93.18,93.18,false,19216911000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002521,Haddenham Veni MTO footless tights for lymphoedema garment,21: Appliances,2,2,4,0,0,0,false,34663111000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2127,Lymphoedema Garments,21270000610,Jobst Elvarex Soft custom fit class 2 (23-32mmHg) below knee,21: Appliances,2,1,2,0,77,77,false,16608111000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002371,Haddenham EasyWrap Light (20-30mmHg) leg,21: Appliances,4,18,72,0,10044.72,10044.72,false,34476211000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2127,Lymphoedema Garments,21270002835,Mediven Cosy MTM closed toe for lymphoedema garment,21: Appliances,4,31,124,0,141.36,141.36,false,38633711000001102
